"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.239085458E0,4.011657715E-2,7.155120850E-2,9.861642609E0,9.861983769E0
3.249084458E0,4.161346436E-2,7.185058594E-2,9.864786072E0,9.865135500E0
3.259083458E0,4.939727783E-2,7.409591675E-2,9.854457550E0,9.854859913E0
3.269081458E0,4.311035156E-2,6.990463257E-2,9.847721558E0,9.848064025E0
3.279080458E0,4.281097412E-2,8.217910767E-2,9.849966888E0,9.850402727E0
3.289078458E0,4.954696655E-2,7.110214233E-2,9.852361908E0,9.852743049E0
3.299076458E0,4.430786133E-2,7.304809570E-2,9.854607239E0,9.854977577E0
3.309075458E0,3.861968994E-2,6.780899048E-2,9.854307861E0,9.854616835E0
3.319073458E0,4.176315308E-2,7.200027466E-2,9.856253815E0,9.856605271E0
3.329072458E0,4.730163574E-2,7.499404907E-2,9.861792297E0,9.862190876E0
3.339072458E0,4.011657715E-2,7.274871826E-2,9.852661285E0,9.853011525E0
3.349070458E0,4.071533203E-2,6.406677246E-2,9.860894165E0,9.861186340E0
3.359069458E0,5.239105225E-2,6.092330933E-2,9.859996033E0,9.860323435E0
3.369068458E0,4.595443726E-2,6.721023560E-2,9.860295410E0,9.860631552E0
3.379067458E0,4.894821167E-2,7.080276489E-2,9.866133270E0,9.866508737E0
3.389066458E0,4.505630493E-2,6.930587769E-2,9.855804749E0,9.856151410E0
3.399065458E0,3.472778320E-2,6.601272583E-2,9.854756927E0,9.855039208E0
3.409062458E0,3.712280273E-2,7.214996338E-2,9.867031403E0,9.867365019E0
3.419060375E0,4.655319214E-2,7.679031372E-2,9.855655060E0,9.856064154E0
3.429058375E0,4.176315308E-2,7.229965210E-2,9.857151947E0,9.857505562E0
3.439056375E0,4.685256958E-2,7.214996338E-2,9.871671753E0,9.872046595E0
3.449054375E0,4.475692749E-2,7.394622803E-2,9.855056305E0,9.855435353E0
3.459051375E0,4.326004028E-2,7.439529419E-2,9.860445099E0,9.860820637E0
3.469049375E0,4.939727783E-2,6.810836792E-2,9.861941986E0,9.862300876E0
3.479047375E0,4.565505981E-2,7.170089722E-2,9.851014709E0,9.851381437E0
3.489044375E0,4.251159668E-2,7.095245361E-2,9.857151947E0,9.857498973E0
3.499041375E0,3.682342529E-2,6.750961304E-2,9.855954437E0,9.856254430E0
3.509038375E0,4.505630493E-2,7.170089722E-2,9.857002258E0,9.857366008E0
3.519036375E0,4.685256958E-2,6.870712280E-2,9.859397278E0,9.859747994E0
3.529034375E0,4.595443726E-2,7.110214233E-2,9.864935760E0,9.865299027E0
3.539032375E0,4.161346436E-2,7.005432129E-2,9.864187317E0,9.864523846E0
3.549029375E0,3.891906738E-2,7.349716187E-2,9.864935760E0,9.865286315E0
3.559026375E0,4.760101318E-2,7.274871826E-2,9.861792297E0,9.862175498E0
3.569024375E0,4.954696655E-2,7.005432129E-2,9.854008484E0,9.854382056E0
3.579021375E0,4.760101318E-2,8.158035278E-2,9.854158173E0,9.854610824E0
3.589019375E0,5.403762817E-2,7.783813477E-2,9.870474243E0,9.870929066E0
3.599016375E0,4.670288086E-2,6.107299805E-2,9.849517822E0,9.849817887E0
3.609013375E0,4.475692749E-2,6.975494385E-2,9.864037628E0,9.864385803E0
3.619011375E0,4.715194702E-2,7.574249268E-2,9.857601013E0,9.858004766E0
3.629009375E0,4.984634399E-2,7.185058594E-2,9.868378601E0,9.868766051E0
3.639006375E0,4.984634399E-2,6.810836792E-2,9.859546967E0,9.859908204E0
3.649003375E0,4.011657715E-2,7.229965210E-2,9.852960663E0,9.853307587E0
3.659001375E0,3.667373657E-2,6.750961304E-2,9.852511597E0,9.852811136E0
3.668998375E0,4.326004028E-2,7.050338745E-2,9.858050079E0,9.858397107E0
3.678995375E0,4.340972900E-2,7.274871826E-2,9.856553192E0,9.856917247E0
3.688993375E0,4.655319214E-2,7.035369873E-2,9.857151947E0,9.857512939E0
3.698991375E0,4.490661621E-2,7.364685059E-2,9.851314087E0,9.851691718E0
3.708989375E0,3.652404785E-2,6.601272583E-2,9.853260040E0,9.853548859E0
3.718987375E0,4.086502075E-2,6.735992432E-2,9.862391052E0,9.862705743E0
3.728985375E0,3.772155762E-2,7.125183105E-2,9.864486694E0,9.864816140E0
3.738983375E0,3.547622681E-2,7.738906860E-2,9.857002258E0,9.857369890E0
3.748981375E0,4.026626587E-2,7.110214233E-2,9.855355682E0,9.855694421E0
3.758979375E0,4.161346436E-2,7.020401001E-2,9.862840118E0,9.863177758E0
3.768976375E0,4.056564331E-2,7.454498291E-2,9.862540741E0,9.862905880E0
3.778975375E0,4.430786133E-2,6.616241455E-2,9.858798523E0,9.859120091E0
3.788973375E0,4.805007935E-2,5.867797852E-2,9.854008484E0,9.854300336E0
3.798971375E0,3.727249146E-2,6.496490479E-2,9.862391052E0,9.862675446E0
3.808969375E0,4.311035156E-2,6.840774536E-2,9.865384827E0,9.865716188E0
3.818967375E0,4.206253052E-2,7.559280396E-2,9.863738251E0,9.864117589E0
3.828965375E0,4.535568237E-2,6.795867920E-2,9.856702881E0,9.857041503E0
3.838963375E0,3.682342529E-2,6.346801758E-2,9.864187317E0,9.864460227E0
3.848961375E0,4.221221924E-2,6.870712280E-2,9.859696655E0,9.860026403E0
3.858958375E0,4.625381470E-2,6.376739502E-2,9.859846344E0,9.860161034E0
3.868955375E0,4.595443726E-2,6.271957397E-2,9.845476227E0,9.845783244E0
3.878953375E0,4.385879517E-2,7.035369873E-2,9.867031403E0,9.867379689E0
3.888951375E0,4.191284180E-2,8.008346558E-2,9.864187317E0,9.864601435E0
3.898949375E0,4.520599365E-2,7.125183105E-2,9.859247589E0,9.859608685E0
3.908947375E0,4.296066284E-2,7.229965210E-2,9.850865021E0,9.851224011E0
3.918945375E0,4.385879517E-2,7.679031372E-2,9.860894165E0,9.861290690E0
3.928942375E0,4.939727783E-2,6.795867920E-2,9.862989807E0,9.863347627E0
3.938939375E0,4.296066284E-2,7.214996338E-2,9.855804749E0,9.856162462E0
3.948936375E0,4.400848389E-2,7.065307617E-2,9.854457550E0,9.854809090E0
3.958934375E0,4.370910645E-2,7.409591675E-2,9.863738251E0,9.864113390E0
3.968931375E0,4.281097412E-2,7.155120850E-2,9.860295410E0,9.860647947E0
3.978929375E0,4.221221924E-2,6.107299805E-2,9.863438873E0,9.863718274E0
3.988927375E0,5.224136353E-2,6.481521606E-2,9.863738251E0,9.864089540E0
3.998925375E0,4.655319214E-2,7.110214233E-2,9.857900391E0,9.858266725E0
4.008922375E0,4.116439819E-2,6.975494385E-2,9.852212219E0,9.852545147E0
4.018918375E0,4.640350342E-2,6.870712280E-2,9.862091675E0,9.862440172E0
4.028916375E0,3.592529297E-2,6.825805664E-2,9.852212219E0,9.852514167E0
4.038915375E0,4.326004028E-2,7.155120850E-2,9.857451324E0,9.857805923E0
4.048913375E0,4.041595459E-2,7.679031372E-2,9.845775604E0,9.846158005E0
4.058911375E0,4.176315308E-2,6.646179199E-2,9.864786072E0,9.865098356E0
4.068908375E0,3.832031250E-2,7.394622803E-2,9.865684204E0,9.866035744E0
4.078905375E0,4.191284180E-2,7.155120850E-2,9.858948212E0,9.859296938E0
4.088902375E0,3.891906738E-2,7.514373779E-2,9.857900391E0,9.858263609E0
4.098900375E0,4.251159668E-2,6.795867920E-2,9.868677979E0,9.869003529E0
4.108897375E0,4.730163574E-2,6.077362061E-2,9.857750702E0,9.858051520E0
4.118895375E0,3.981719971E-2,6.855743408E-2,9.864037628E0,9.864356231E0
4.128892375E0,4.805007935E-2,7.454498291E-2,9.856553192E0,9.856952196E0
4.138889375E0,4.131408691E-2,7.574249268E-2,9.855355682E0,9.855733327E0
4.148886375E0,3.772155762E-2,7.664062500E-2,9.847122803E0,9.847493295E0
4.158883375E0,4.565505981E-2,6.421646118E-2,9.861492920E0,9.861807682E0
4.168881375E0,4.191284180E-2,7.200027466E-2,9.860594788E0,9.860946724E0
4.178878375E0,3.757186890E-2,6.975494385E-2,9.863289185E0,9.863607400E0
4.188875375E0,4.026626587E-2,5.957611084E-2,9.860594788E0,9.860856973E0
4.198873375E0,4.655319214E-2,7.020401001E-2,9.856403503E0,9.856763456E0
4.208870375E0,4.430786133E-2,7.289840698E-2,9.854158173E0,9.854527419E0
4.218868375E0,5.149291992E-2,6.616241455E-2,9.851014709E0,9.851371468E0
4.228865375E0,4.879852295E-2,7.170089722E-2,9.864337006E0,9.864718287E0
4.238862375E0,3.248245239E-2,6.691085815E-2,9.872569885E0,9.872850060E0
4.248860375E0,4.311035156E-2,6.691085815E-2,9.865534515E0,9.865855606E0
4.258857375E0,4.385879517E-2,6.750961304E-2,9.852810974E0,9.853139867E0
4.268855375E0,4.550537109E-2,7.080276489E-2,9.859097900E0,9.859457144E0
4.278852375E0,3.861968994E-2,5.658233643E-2,9.853559418E0,9.853797554E0
4.288849375E0,3.847000122E-2,7.035369873E-2,9.857451324E0,9.857777447E0
4.298847375E0,4.221221924E-2,7.080276489E-2,9.861941986E0,9.862286481E0
4.308844375E0,5.089416504E-2,6.810836792E-2,9.861043854E0,9.861410389E0
4.318841375E0,4.655319214E-2,7.289840698E-2,9.862391052E0,9.862770333E0
4.328838375E0,4.879852295E-2,6.930587769E-2,9.858199768E0,9.858564159E0
4.338836375E0,4.520599365E-2,7.589218140E-2,9.865085449E0,9.865480937E0
4.348833375E0,3.921844482E-2,7.110214233E-2,9.856702881E0,9.857037348E0
4.358830375E0,4.490661621E-2,7.095245361E-2,9.866582336E0,9.866939640E0
4.368829375E0,4.550537109E-2,7.274871826E-2,9.868977356E0,9.869350392E0
4.378827375E0,5.014572144E-2,6.541397095E-2,9.854008484E0,9.854353189E0
4.388826375E0,3.936813354E-2,6.077362061E-2,9.859696655E0,9.859962546E0
4.398825375E0,3.682342529E-2,7.574249268E-2,9.856403503E0,9.856763308E0
4.408824375E0,3.353027344E-2,8.053253174E-2,9.860295410E0,9.860681282E0
4.418822375E0,3.936813354E-2,7.304809570E-2,9.861642609E0,9.861991727E0
4.428820208E0,4.670288086E-2,7.095245361E-2,9.862241364E0,9.862607167E0
4.438819208E0,4.176315308E-2,7.933502197E-2,9.862989807E0,9.863397292E0
4.448817208E0,4.610412598E-2,7.544311523E-2,9.858948212E0,9.859344658E0
4.458814208E0,4.430786133E-2,7.304809570E-2,9.861043854E0,9.861413950E0
4.468811208E0,3.712280273E-2,7.035369873E-2,9.858050079E0,9.858371017E0
4.478808208E0,4.340972900E-2,6.945556641E-2,9.862690430E0,9.863030518E0
4.488806208E0,4.221221924E-2,7.110214233E-2,9.857451324E0,9.857798131E0
4.498804208E0,4.251159668E-2,6.795867920E-2,9.858349457E0,9.858675349E0
4.508801208E0,4.430786133E-2,7.229965210E-2,9.862690430E0,9.863054950E0
4.518799208E0,3.502716064E-2,7.155120850E-2,9.857750702E0,9.858072600E0
4.528797208E0,4.056564331E-2,8.217910767E-2,9.860594788E0,9.861020664E0
4.538795208E0,4.370910645E-2,7.394622803E-2,9.849817200E0,9.850191744E0
4.548793208E0,3.697311401E-2,7.649093628E-2,9.872719574E0,9.873085114E0
4.558791208E0,3.996688843E-2,6.885681152E-2,9.862840118E0,9.863161451E0
4.568789208E0,3.921844482E-2,7.529342651E-2,9.865534515E0,9.865899780E0
4.578786208E0,4.520599365E-2,7.020401001E-2,9.862840118E0,9.863193569E0
4.588783208E0,4.430786133E-2,6.915618896E-2,9.852661285E0,9.853003612E0
4.598781208E0,4.595443726E-2,6.661148071E-2,9.861941986E0,9.862274009E0
4.608778208E0,4.266128540E-2,6.631210327E-2,9.856403503E0,9.856718891E0
4.618776208E0,4.161346436E-2,6.197113037E-2,9.862241364E0,9.862523856E0
4.628774208E0,4.939727783E-2,6.601272583E-2,9.867929535E0,9.868273966E0
4.638771208E0,4.685256958E-2,6.930587769E-2,9.859696655E0,9.860051552E0
4.648769208E0,4.355941772E-2,7.679031372E-2,9.856104126E0,9.856499516E0
4.658766208E0,3.802093506E-2,7.589218140E-2,9.855505371E0,9.855870907E0
4.668764208E0,4.625381470E-2,7.529342651E-2,9.868827667E0,9.869223274E0
4.678761208E0,4.460723877E-2,6.945556641E-2,9.861792297E0,9.862137760E0
4.688758208E0,4.176315308E-2,7.379653931E-2,9.858050079E0,9.858414754E0
4.698755208E0,5.014572144E-2,6.900650024E-2,9.858349457E0,9.858718502E0
4.708753208E0,4.790039063E-2,7.200027466E-2,9.854457550E0,9.854836990E0
4.718750208E0,5.284011841E-2,7.768844604E-2,9.850715332E0,9.851163389E0
4.728747208E0,4.475692749E-2,7.409591675E-2,9.862391052E0,9.862770942E0
4.738744208E0,3.472778320E-2,6.975494385E-2,9.861193542E0,9.861501400E0
4.748741208E0,3.263214111E-2,6.646179199E-2,9.863289185E0,9.863567081E0
4.758738208E0,3.742218018E-2,6.077362061E-2,9.853709106E0,9.853967577E0
4.768735208E0,3.936813354E-2,7.005432129E-2,9.868528290E0,9.868855459E0
4.778733208E0,3.936813354E-2,7.170089722E-2,9.864486694E0,9.864825828E0
4.788729208E0,3.607498169E-2,7.843688965E-2,9.866582336E0,9.866960056E0
4.798727208E0,3.727249146E-2,7.604187012E-2,9.872420197E0,9.872783404E0
4.808724208E0,4.430786133E-2,6.137237549E-2,9.871522064E0,9.871812276E0
4.818720208E0,4.700225830E-2,6.915618896E-2,9.859846344E0,9.860200896E0
4.828716208E0,3.996688843E-2,8.187973022E-2,9.863887939E0,9.864308740E0
4.838713208E0,4.326004028E-2,8.277786255E-2,9.861642609E0,9.862084899E0
4.848710208E0,3.802093506E-2,7.095245361E-2,9.850715332E0,9.851044229E0
4.858708208E0,3.847000122E-2,7.409591675E-2,9.856553192E0,9.856906765E0
4.868705208E0,4.296066284E-2,7.095245361E-2,9.863887939E0,9.864236674E0
4.878702208E0,4.041595459E-2,6.601272583E-2,9.865684204E0,9.865987834E0
4.888699208E0,3.996688843E-2,7.574249268E-2,9.861043854E0,9.861415728E0
4.898696208E0,3.966751099E-2,7.334747314E-2,9.857002258E0,9.857354964E0
4.908693208E0,4.086502075E-2,6.361770630E-2,9.866282959E0,9.866572687E0
4.918691208E0,4.565505981E-2,8.143066406E-2,9.861642609E0,9.862084479E0
4.928688208E0,5.014572144E-2,7.289840698E-2,9.854307861E0,9.854705079E0
4.938685208E0,4.819976807E-2,7.469467163E-2,9.856553192E0,9.856954060E0
4.948683208E0,3.951782227E-2,7.948471069E-2,9.857900391E0,9.858300035E0
4.958679208E0,4.086502075E-2,6.765930176E-2,9.864187317E0,9.864503999E0
4.968677208E0,3.622467041E-2,6.691085815E-2,9.858050079E0,9.858343708E0
4.978674208E0,4.161346436E-2,7.708969116E-2,9.852960663E0,9.853350107E0
4.988672208E0,4.041595459E-2,7.484436035E-2,9.856553192E0,9.856920206E0
4.998670208E0,3.891906738E-2,6.885681152E-2,9.866732025E0,9.867049043E0
5.008668208E0,4.116439819E-2,7.170089722E-2,9.855056305E0,9.855403102E0
5.018665208E0,4.355941772E-2,7.065307617E-2,9.858349457E0,9.858698864E0
5.028662208E0,3.502716064E-2,7.170089722E-2,9.857151947E0,9.857474952E0
5.038660208E0,3.817062378E-2,7.155120850E-2,9.857750702E0,9.858084270E0
5.048657208E0,4.206253052E-2,7.080276489E-2,9.868677979E0,9.869021600E0
5.058654208E0,4.819976807E-2,7.379653931E-2,9.860145721E0,9.860539681E0
5.068650208E0,4.370910645E-2,6.945556641E-2,9.858499146E0,9.858840701E0
5.078648208E0,4.236190796E-2,6.616241455E-2,9.862690430E0,9.863003321E0
5.088645208E0,4.296066284E-2,7.903564453E-2,9.856253815E0,9.856664320E0
5.098642208E0,4.670288086E-2,7.155120850E-2,9.860445099E0,9.860815295E0
5.108639208E0,3.622467041E-2,6.810836792E-2,9.862091675E0,9.862393380E0
5.118636208E0,3.712280273E-2,7.394622803E-2,9.865684204E0,9.866031166E0
5.128634208E0,4.580474854E-2,6.511459351E-2,9.858948212E0,9.859269640E0
5.138633208E0,4.071533203E-2,8.202941895E-2,9.856253815E0,9.856679249E0
5.148630208E0,4.445755005E-2,7.319778442E-2,9.852062531E0,9.852434750E0
5.158628208E0,3.727249146E-2,6.840774536E-2,9.866881714E0,9.867189246E0
5.168626208E0,4.445755005E-2,6.271957397E-2,9.852661285E0,9.852961211E0
5.178624208E0,4.116439819E-2,5.897735596E-2,9.864037628E0,9.864299832E0
5.188621208E0,4.385879517E-2,5.658233643E-2,9.867630157E0,9.867889849E0
5.198618208E0,4.655319214E-2,7.035369873E-2,9.866582336E0,9.866942984E0
5.208616208E0,4.326004028E-2,7.544311523E-2,9.865534515E0,9.865917817E0
5.218614208E0,4.475692749E-2,7.185058594E-2,9.853409729E0,9.853773337E0
5.228611208E0,4.116439819E-2,7.439529419E-2,9.863438873E0,9.863805329E0
5.238609208E0,4.655319214E-2,7.454498291E-2,9.865684204E0,9.866075662E0
5.248606208E0,4.296066284E-2,6.825805664E-2,9.858349457E0,9.858679364E0
5.258604208E0,3.712280273E-2,7.708969116E-2,9.864486694E0,9.864857762E0
5.268602208E0,3.891906738E-2,7.394622803E-2,9.869576111E0,9.869929855E0
5.278599208E0,3.891906738E-2,7.050338745E-2,9.858648834E0,9.858977749E0
5.288596208E0,4.266128540E-2,6.346801758E-2,9.867480469E0,9.867776800E0
5.298594208E0,4.535568237E-2,7.095245361E-2,9.871821442E0,9.872180608E0
5.308592208E0,4.415817261E-2,7.604187012E-2,9.859996033E0,9.860388130E0
5.318589208E0,4.430786133E-2,7.544311523E-2,9.851763153E0,9.852151647E0
5.328587208E0,3.592529297E-2,6.256988525E-2,9.853709106E0,9.853973248E0
5.338584208E0,4.595443726E-2,8.367599487E-2,9.855804749E0,9.856267079E0
5.348582208E0,4.580474854E-2,6.735992432E-2,9.857451324E0,9.857787888E0
5.358579208E0,4.176315308E-2,6.391708374E-2,9.863738251E0,9.864033751E0
5.368576208E0,4.340972900E-2,7.484436035E-2,9.854307861E0,9.854687692E0
5.378573208E0,4.655319214E-2,6.526428223E-2,9.858798523E0,9.859124451E0
5.388570208E0,4.790039063E-2,6.765930176E-2,9.857601013E0,9.857949582E0
5.398568208E0,4.221221924E-2,6.960525513E-2,9.870324554E0,9.870660240E0
5.408565208E0,5.044509888E-2,7.439529419E-2,9.861792297E0,9.862201919E0
5.418563208E0,4.236190796E-2,6.721023560E-2,9.863588562E0,9.863908509E0
5.428560500E0,4.415817261E-2,6.930587769E-2,9.853409729E0,9.853752409E0
5.438558500E0,4.370910645E-2,7.274871826E-2,9.858948212E0,9.859313501E0
5.448556500E0,4.311035156E-2,6.870712280E-2,9.854906616E0,9.855240412E0
5.458555500E0,4.939727783E-2,6.676116943E-2,9.864786072E0,9.865135650E0
5.468553500E0,4.326004028E-2,6.975494385E-2,9.868677979E0,9.869019314E0
5.478552500E0,4.730163574E-2,7.095245361E-2,9.857002258E0,9.857371111E0
5.488551500E0,4.939727783E-2,6.780899048E-2,9.859846344E0,9.860203247E0
5.498548500E0,3.742218018E-2,6.406677246E-2,9.856852570E0,9.857131812E0
5.508546500E0,4.026626587E-2,7.110214233E-2,9.866432648E0,9.866771006E0
5.518546500E0,4.445755005E-2,7.379653931E-2,9.864786072E0,9.865162272E0
5.528543500E0,5.194198608E-2,6.616241455E-2,9.860145721E0,9.860504504E0
5.538541500E0,4.760101318E-2,7.110214233E-2,9.854008484E0,9.854379969E0
5.548539500E0,4.415817261E-2,6.945556641E-2,9.853858795E0,9.854202513E0
5.558537500E0,3.802093506E-2,6.810836792E-2,9.867929535E0,9.868237819E0
5.568535500E0,4.236190796E-2,7.050338745E-2,9.861642609E0,9.861985611E0
5.578533500E0,4.011657715E-2,7.259902954E-2,9.851613464E0,9.851962637E0
5.588531500E0,4.326004028E-2,6.765930176E-2,9.865534515E0,9.865861366E0
5.598529500E0,4.101470947E-2,6.646179199E-2,9.868677979E0,9.868987001E0
5.608527500E0,3.891906738E-2,6.945556641E-2,9.852661285E0,9.852982958E0
5.618524500E0,3.547622681E-2,6.406677246E-2,9.854906616E0,9.855178716E0
5.628522500E0,4.056564331E-2,7.334747314E-2,9.857301636E0,9.857657986E0
5.638519500E0,3.757186890E-2,8.008346558E-2,9.862091675E0,9.862488388E0
5.648516500E0,3.891906738E-2,7.020401001E-2,9.859696655E0,9.860023399E0
5.658514500E0,4.745132446E-2,6.586303711E-2,9.865983582E0,9.866317530E0
5.668512500E0,3.652404785E-2,6.152206421E-2,9.865684204E0,9.865943634E0
5.678510500E0,4.146377563E-2,8.008346558E-2,9.863438873E0,9.863851125E0
5.688508500E0,4.775070190E-2,6.721023560E-2,9.856702881E0,9.857047683E0
5.698506500E0,4.340972900E-2,6.242019653E-2,9.851613464E0,9.851906848E0
5.708504500E0,4.191284180E-2,6.990463257E-2,9.858349457E0,9.858686391E0
5.718502500E0,4.370910645E-2,6.735992432E-2,9.855505371E0,9.855832485E0
5.728499500E0,4.355941772E-2,7.185058594E-2,9.854158173E0,9.854516387E0
5.738497500E0,3.876937866E-2,7.933502197E-2,9.844129028E0,9.844525049E0
5.748495500E0,3.637435913E-2,7.244934082E-2,9.855205994E0,9.855539416E0
5.758493500E0,3.727249146E-2,7.020401001E-2,9.854756927E0,9.855077470E0
5.768490500E0,4.385879517E-2,6.795867920E-2,9.864486694E0,9.864818281E0
5.778488500E0,4.625381470E-2,6.945556641E-2,9.859397278E0,9.859750411E0
5.788486500E0,4.984634399E-2,7.289840698E-2,9.858499146E0,9.858894676E0
5.798483500E0,3.742218018E-2,7.319778442E-2,9.857601013E0,9.857943805E0
5.808479500E0,4.011657715E-2,7.664062500E-2,9.854756927E0,9.855136591E0
5.818477500E0,4.415817261E-2,7.289840698E-2,9.847871246E0,9.848240056E0
5.828473500E0,3.847000122E-2,6.945556641E-2,9.859546967E0,9.859866652E0
5.838470500E0,4.086502075E-2,6.376739502E-2,9.857301636E0,9.857592595E0
5.848467500E0,4.640350342E-2,6.765930176E-2,9.851613464E0,9.851955081E0
5.858464500E0,4.625381470E-2,6.107299805E-2,9.852810974E0,9.853108820E0
5.868461500E0,4.535568237E-2,6.825805664E-2,9.852661285E0,9.853002116E0
5.878459500E0,4.715194702E-2,7.319778442E-2,9.853559418E0,9.853944105E0
5.888456500E0,4.460723877E-2,7.649093628E-2,9.865833893E0,9.866231250E0
5.898454500E0,3.981719971E-2,6.900650024E-2,9.864636383E0,9.864958098E0
5.908451500E0,4.894821167E-2,6.586303711E-2,9.854906616E0,9.855248261E0
5.918449500E0,4.550537109E-2,6.436614990E-2,9.862540741E0,9.862855753E0
5.928446500E0,4.176315308E-2,7.125183105E-2,9.861642609E0,9.861988437E0
5.938444500E0,3.921844482E-2,6.601272583E-2,9.856702881E0,9.857001950E0
5.948441500E0,4.730163574E-2,6.646179199E-2,9.860744476E0,9.861081900E0
5.958439500E0,4.266128540E-2,7.274871826E-2,9.865534515E0,9.865894974E0
5.968437500E0,4.146377563E-2,7.319778442E-2,9.871072998E0,9.871431471E0
5.978435500E0,4.760101318E-2,7.708969116E-2,9.862540741E0,9.862956886E0
5.988433500E0,4.071533203E-2,7.394622803E-2,9.863588562E0,9.863949772E0
5.998430500E0,3.996688843E-2,8.023315430E-2,9.852960663E0,9.853368385E0
6.008428500E0,3.712280273E-2,7.095245361E-2,9.850116577E0,9.850442068E0
6.018426500E0,3.652404785E-2,6.795867920E-2,9.860145721E0,9.860447558E0
6.028425500E0,4.041595459E-2,7.170089722E-2,9.856702881E0,9.857046523E0
6.038423500E0,4.430786133E-2,7.529342651E-2,9.872270508E0,9.872657052E0
6.048421500E0,3.847000122E-2,6.840774536E-2,9.853709106E0,9.854021652E0
6.058420500E0,4.655319214E-2,6.511459351E-2,9.864636383E0,9.864961129E0
6.068417500E0,4.445755005E-2,6.885681152E-2,9.855954437E0,9.856295227E0
6.078414500E0,4.326004028E-2,7.439529419E-2,9.867031403E0,9.867406690E0
6.088412500E0,4.086502075E-2,6.945556641E-2,9.870025177E0,9.870354149E0
6.098411500E0,4.041595459E-2,7.514373779E-2,9.858648834E0,9.859018048E0
6.108409500E0,4.191284180E-2,6.346801758E-2,9.859546967E0,9.859840326E0
6.118407500E0,4.101470947E-2,7.723937988E-2,9.856702881E0,9.857090839E0
6.128405500E0,4.775070190E-2,7.484436035E-2,9.852361908E0,9.852761896E0
6.138403500E0,4.131408691E-2,6.361770630E-2,9.858199768E0,9.858491605E0
6.148401500E0,4.176315308E-2,7.394622803E-2,9.852511597E0,9.852877598E0
6.158398500E0,4.161346436E-2,6.885681152E-2,9.856104126E0,9.856432493E0
6.168395500E0,4.670288086E-2,7.020401001E-2,9.865384827E0,9.865745159E0
6.178393500E0,4.999603271E-2,6.825805664E-2,9.863289185E0,9.863652077E0
6.188390500E0,4.146377563E-2,7.214996338E-2,9.867480469E0,9.867831356E0
6.198388500E0,4.790039063E-2,7.050338745E-2,9.864786072E0,9.865154303E0
6.208386500E0,4.311035156E-2,7.185058594E-2,9.863289185E0,9.863645094E0
