"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.299403417E0,1.067280579E-1,4.686304779E0,8.668922882E0,9.855103617E0
3.309401417E0,1.050814819E-1,4.689597931E0,8.666976929E0,9.854940890E0
3.319400417E0,9.580078125E-2,4.684658203E0,8.660989380E0,9.847229931E0
3.329399417E0,1.017883301E-1,4.693340149E0,8.672964478E0,9.861952923E0
3.339397417E0,1.014889526E-1,4.682712250E0,8.662785645E0,9.847941366E0
3.349395417E0,1.029858398E-1,4.688550110E0,8.654852142E0,9.843758115E0
3.359393417E0,1.038839722E-1,4.692292328E0,8.662935333E0,9.852656888E0
3.369391417E0,1.011895752E-1,4.690196686E0,8.663833466E0,9.852420748E0
3.379389417E0,1.110690308E-1,4.688849487E0,8.658893738E0,9.847542161E0
3.389387417E0,1.044827271E-1,4.687801666E0,8.656798096E0,9.845128459E0
3.399384417E0,1.173559570E-1,4.681814117E0,8.654103699E0,9.840054201E0
3.409382417E0,1.085243225E-1,4.692292328E0,8.659492493E0,9.849679947E0
3.419380417E0,1.104702759E-1,4.687801666E0,8.655899963E0,9.844404112E0
3.429377417E0,1.035845947E-1,4.684508514E0,8.670120392E0,9.855269524E0
3.439375417E0,1.049317932E-1,4.682712250E0,8.670120392E0,9.854430085E0
3.449372417E0,1.008901978E-1,4.686454468E0,8.656947784E0,9.844581213E0
3.459371417E0,1.023870850E-1,4.686155090E0,8.660989380E0,9.848008412E0
3.469370417E0,9.789642334E-2,4.693040771E0,8.660690002E0,9.850977957E0
3.479368417E0,1.016386414E-1,4.688400421E0,8.662336578E0,9.850254003E0
3.489367417E0,9.759704590E-2,4.686454468E0,8.670270081E0,9.856265212E0
3.499365417E0,1.064286804E-1,4.689747620E0,8.664581909E0,9.852920352E0
3.509363417E0,9.654922485E-2,4.683460693E0,8.672665100E0,9.856938965E0
3.519361417E0,1.082249451E-1,4.691094818E0,8.657995605E0,9.847790165E0
3.529359417E0,1.014889526E-1,4.690046997E0,8.657396851E0,9.846692900E0
3.539357417E0,1.052311707E-1,4.680616608E0,8.666378174E0,9.850144978E0
3.549356417E0,1.014889526E-1,4.682113495E0,8.649014282E0,9.835544461E0
3.559355417E0,1.014889526E-1,4.682712250E0,8.657696228E0,9.843464735E0
3.569354417E0,1.022373962E-1,4.685256958E0,8.670868835E0,9.856269660E0
3.579353417E0,1.049317932E-1,4.675078125E0,8.657247162E0,9.839476337E0
3.589353417E0,9.714797974E-2,4.686155090E0,8.655001831E0,9.842689874E0
3.599352417E0,1.061293030E-1,4.682712250E0,8.656798096E0,9.842723745E0
3.609350417E0,1.032852173E-1,4.687502289E0,8.662935333E0,9.850370254E0
3.619349417E0,1.007405090E-1,4.690795441E0,8.669072571E0,9.857308444E0
3.629348417E0,1.007405090E-1,4.683311005E0,8.666827240E0,9.851773699E0
3.639347417E0,1.022373962E-1,4.686903534E0,8.666976929E0,9.853629093E0
3.649345417E0,9.939331055E-2,4.683610382E0,8.669521637E0,9.854272711E0
3.659343417E0,9.999206543E-2,4.686454468E0,8.657247162E0,9.844835312E0
3.669341417E0,9.834548950E-2,4.686454468E0,8.660989380E0,9.848109684E0
3.679338417E0,1.103205872E-1,4.685556335E0,8.652307434E0,9.840174426E0
3.689336417E0,1.046324158E-1,4.693340149E0,8.660091248E0,9.850663435E0
3.699335417E0,1.107696533E-1,4.680017853E0,8.670868835E0,9.853872507E0
3.709333417E0,1.041833496E-1,4.692442017E0,8.666078796E0,9.855495318E0
3.719331417E0,1.076261902E-1,4.690196686E0,8.664581909E0,9.853147112E0
3.729330417E0,1.031355286E-1,4.678221588E0,8.653205566E0,9.837396034E0
3.739328417E0,9.924362183E-2,4.683760071E0,8.667725372E0,9.852762091E0
3.749325417E0,1.097218323E-1,4.685855713E0,8.661438446E0,9.848339890E0
3.759323417E0,9.969268799E-2,4.689448242E0,8.655151520E0,9.844415233E0
3.769321417E0,1.050814819E-1,4.685406647E0,8.665779419E0,9.851893752E0
3.779318417E0,1.052311707E-1,4.683610382E0,8.655450897E0,9.841956617E0
3.789315417E0,1.116677856E-1,4.682412872E0,8.659492493E0,9.845012455E0
3.799313417E0,1.038839722E-1,4.682861938E0,8.664881287E0,9.849880990E0
3.809311417E0,9.624984741E-2,4.689298553E0,8.663384399E0,9.851548823E0
3.819308417E0,9.954299927E-2,4.692442017E0,8.657995605E0,9.848340408E0
3.829305417E0,1.044827271E-1,4.686454468E0,8.653205566E0,9.841328096E0
3.839302417E0,1.011895752E-1,4.683011627E0,8.652906189E0,9.839391381E0
3.849299417E0,9.939331055E-2,4.685107269E0,8.658744049E0,9.845504439E0
3.859296417E0,9.400451660E-2,4.688101044E0,8.665629730E0,9.852931892E0
3.869294417E0,1.008901978E-1,4.684957581E0,8.659342804E0,9.845975023E0
3.879291417E0,1.089733887E-1,4.687502289E0,8.664581909E0,9.851879646E0
3.889289417E0,9.879455566E-2,4.682562561E0,8.658294983E0,9.843892752E0
3.899286417E0,1.061293030E-1,4.688699799E0,8.646768951E0,9.836756708E0
3.909283417E0,1.029858398E-1,4.676724701E0,8.666677551E0,9.848535921E0
3.919280417E0,9.984237671E-2,4.687951355E0,8.671916656E0,9.858447895E0
3.929277417E0,1.116677856E-1,4.683909760E0,8.662785645E0,9.848620992E0
3.939275417E0,9.864486694E-2,4.680317230E0,8.656349030E0,9.841111660E0
3.949273417E0,9.535171509E-2,4.692891083E0,8.672066345E0,9.860885019E0
3.959270417E0,1.044827271E-1,4.693639526E0,8.661139069E0,9.851725667E0
3.969267417E0,1.034349060E-1,4.690795441E0,8.665030975E0,9.853782139E0
3.979263417E0,1.007405090E-1,4.695735168E0,8.673563232E0,9.863608699E0
3.989261417E0,1.040336609E-1,4.684658203E0,8.672665100E0,9.857584157E0
3.999258417E0,9.804611206E-2,4.692891083E0,8.678652649E0,9.866704189E0
4.009257417E0,1.037342834E-1,4.696483612E0,8.674461365E0,9.864785811E0
4.019255417E0,1.032852173E-1,4.679568787E0,8.665779419E0,9.849099695E0
4.029254417E0,1.007405090E-1,4.686454468E0,8.663683777E0,9.850503577E0
4.039252417E0,1.017883301E-1,4.695735168E0,8.667725372E0,9.858486332E0
4.049251417E0,9.550140381E-2,4.687202911E0,8.662635956E0,9.849885956E0
4.059249417E0,9.999206543E-2,4.691394196E0,8.665929108E0,9.854821420E0
4.069248417E0,9.924362183E-2,4.688849487E0,8.669521637E0,9.856762360E0
4.079247417E0,9.759704590E-2,4.693789215E0,8.664581909E0,9.854753271E0
4.089245417E0,1.032852173E-1,4.688999176E0,8.664132843E0,9.852135760E0
4.099243417E0,9.774673462E-2,4.693040771E0,8.667725372E0,9.857162332E0
4.109240417E0,9.939331055E-2,4.691394196E0,8.667875061E0,9.856526599E0
4.119238417E0,1.109193420E-1,4.680317230E0,8.669671326E0,9.852962670E0
4.129235417E0,1.059796143E-1,4.688550110E0,8.660091248E0,9.848396531E0
4.139233417E0,1.023870850E-1,4.695735168E0,8.663833466E0,9.855070888E0
4.149230417E0,1.005908203E-1,4.696782990E0,8.663234711E0,9.855025348E0
4.159228417E0,1.056802368E-1,4.684508514E0,8.661737823E0,9.847918077E0
4.169227417E0,1.025367737E-1,4.677024078E0,8.661737823E0,9.844326800E0
4.179225417E0,1.020877075E-1,4.688999176E0,8.661737823E0,9.850017122E0
4.189223417E0,1.079255676E-1,4.688849487E0,8.659941559E0,9.848428567E0
4.199220417E0,1.017883301E-1,4.688999176E0,8.655600586E0,9.844617597E0
4.209219417E0,1.025367737E-1,4.699028320E0,8.663983154E0,9.856773562E0
4.219217417E0,1.028361511E-1,4.689747620E0,8.669371948E0,9.857094805E0
4.229214417E0,1.007405090E-1,4.681664429E0,8.668324127E0,9.852308037E0
4.239212417E0,1.047821045E-1,4.686903534E0,8.650361481E0,9.839044556E0
4.249209417E0,1.043330383E-1,4.690346375E0,8.662785645E0,9.851603403E0
4.259207417E0,1.037342834E-1,4.680766296E0,8.660240936E0,9.844801014E0
4.269204417E0,9.909393311E-2,4.687352600E0,8.659193115E0,9.846964985E0
4.279203417E0,9.699829102E-2,4.688400421E0,8.667126617E0,9.854419870E0
4.289200417E0,9.639953613E-2,4.691992950E0,8.666677551E0,9.855728816E0
4.299197417E0,1.056802368E-1,4.684807892E0,8.653205566E0,9.840556888E0
4.309194417E0,1.035845947E-1,4.688849487E0,8.670868835E0,9.857991968E0
4.319191417E0,1.026864624E-1,4.675826569E0,8.658294983E0,9.840730187E0
4.329189417E0,1.088237000E-1,4.681963806E0,8.655301208E0,9.841080565E0
4.339186417E0,1.026864624E-1,4.681814117E0,8.662486267E0,9.847263390E0
4.349184417E0,1.047821045E-1,4.686604156E0,8.661737823E0,9.848905519E0
4.359182417E0,1.110690308E-1,4.685256958E0,8.662336578E0,9.848860040E0
4.369180417E0,1.031355286E-1,4.685556335E0,8.674161987E0,9.859318500E0
4.379178417E0,9.744735718E-2,4.684658203E0,8.663234711E0,9.849220991E0
4.389175417E0,9.849517822E-2,4.681814117E0,8.657247162E0,9.842612110E0
4.399173417E0,1.091230774E-1,4.677323456E0,8.653205566E0,9.837033553E0
4.409171417E0,1.073268127E-1,4.679718475E0,8.653654633E0,9.838547787E0
4.419170417E0,9.639953613E-2,4.687053223E0,8.653205566E0,9.841530743E0
4.429168417E0,1.113684082E-1,4.689897308E0,8.658744049E0,9.847912885E0
4.439166417E0,1.035845947E-1,4.682113495E0,8.670569458E0,9.854526436E0
4.449164417E0,9.759704590E-2,4.682861938E0,8.664282532E0,9.849289970E0
4.459162417E0,1.023870850E-1,4.684209137E0,8.661139069E0,9.847214242E0
4.469161417E0,1.121168518E-1,4.683760071E0,8.659043427E0,9.845263412E0
4.479159417E0,1.052311707E-1,4.689897308E0,8.661288757E0,9.850082908E0
4.489157417E0,1.016386414E-1,4.691094818E0,8.659492493E0,9.849036056E0
4.499155417E0,1.029858398E-1,4.687502289E0,8.660690002E0,9.848392514E0
4.509153417E0,1.056802368E-1,4.692741394E0,8.664432220E0,9.854205996E0
4.519150417E0,1.038839722E-1,4.688101044E0,8.659342804E0,9.847502276E0
4.529148417E0,1.053808594E-1,4.692591705E0,8.661887512E0,9.851894098E0
4.539146417E0,1.028361511E-1,4.693639526E0,8.653804321E0,9.845260612E0
4.549144417E0,1.034349060E-1,4.683909760E0,8.674910431E0,9.859197756E0
4.559142417E0,1.035845947E-1,4.684209137E0,8.665030975E0,9.850650070E0
4.569140417E0,1.047821045E-1,4.693040771E0,8.665480042E0,9.855260287E0
4.579138417E0,1.025367737E-1,4.685855713E0,8.656798096E0,9.844181572E0
4.589137417E0,1.002914429E-1,4.690196686E0,8.666827240E0,9.855044279E0
4.599136417E0,9.954299927E-2,4.689298553E0,8.653804321E0,9.843157977E0
4.609134417E0,1.013392639E-1,4.692891083E0,8.665330353E0,9.855021384E0
4.619132417E0,1.028361511E-1,4.685107269E0,8.661288757E0,9.847777837E0
4.629130417E0,1.014889526E-1,4.674778748E0,8.654702454E0,9.837059058E0
4.639128417E0,1.047821045E-1,4.696184235E0,8.654852142E0,9.847415461E0
4.649127417E0,1.025367737E-1,4.693938904E0,8.670419769E0,9.860007870E0
4.659126417E0,1.032852173E-1,4.687202911E0,8.670120392E0,9.856547396E0
4.669125417E0,1.104702759E-1,4.686304779E0,8.665629730E0,9.852248210E0
4.679124417E0,1.157093811E-1,4.679868164E0,8.660839691E0,9.845034223E0
4.689123417E0,1.097218323E-1,4.692591705E0,8.670419769E0,9.859443938E0
4.699122417E0,1.017883301E-1,4.693489838E0,8.664581909E0,9.854653083E0
4.709120417E0,1.095721436E-1,4.686753845E0,8.657247162E0,9.845079791E0
4.719119417E0,1.131646729E-1,4.686155090E0,8.668773193E0,9.854972575E0
4.729118417E0,9.699829102E-2,4.689747620E0,8.669821014E0,9.857430589E0
4.739116417E0,1.043330383E-1,4.685256958E0,8.669371948E0,9.854974791E0
4.749115417E0,1.014889526E-1,4.693190460E0,8.666228485E0,9.855955198E0
4.759114417E0,9.789642334E-2,4.679868164E0,8.661438446E0,9.845367728E0
4.769112417E0,1.046324158E-1,4.684957581E0,8.665779419E0,9.851675411E0
4.779109417E0,1.086740112E-1,4.688699799E0,8.664432220E0,9.852314527E0
4.789107875E0,1.023870850E-1,4.691843262E0,8.667425995E0,9.856376093E0
4.799105875E0,1.061293030E-1,4.681065674E0,8.671766968E0,9.855109417E0
4.809103875E0,1.053808594E-1,4.688101044E0,8.656199341E0,9.844754113E0
4.819101875E0,1.050814819E-1,4.684807892E0,8.663234711E0,9.849370678E0
4.829098875E0,1.037342834E-1,4.682113495E0,8.680448914E0,9.863221630E0
4.839097875E0,1.071771240E-1,4.679119720E0,8.657845917E0,9.841948192E0
4.849095875E0,1.056802368E-1,4.685855713E0,8.659193115E0,9.846321013E0
4.859093875E0,1.031355286E-1,4.691394196E0,8.667126617E0,9.855906870E0
4.869092875E0,1.026864624E-1,4.691843262E0,8.668324127E0,9.857169009E0
4.879091875E0,1.047821045E-1,4.687502289E0,8.668174438E0,9.854993916E0
4.889090875E0,1.088237000E-1,4.687352600E0,8.663983154E0,9.851280175E0
4.899088875E0,1.017883301E-1,4.678820343E0,8.662486267E0,9.845831046E0
4.909087875E0,9.624984741E-2,4.686005402E0,8.663683777E0,9.850245035E0
4.919086875E0,1.032852173E-1,4.686155090E0,8.663384399E0,9.850124193E0
4.929084875E0,1.101708984E-1,4.685556335E0,8.653804321E0,9.841488964E0
4.939083875E0,1.046324158E-1,4.692442017E0,8.658444672E0,9.848787954E0
4.949081875E0,9.789642334E-2,4.691394196E0,8.672665100E0,9.860724271E0
4.959080875E0,9.610015869E-2,4.683460693E0,8.663085022E0,9.848506557E0
4.969078875E0,1.013392639E-1,4.682861938E0,8.671018524E0,9.855253819E0
4.979076875E0,1.062789917E-1,4.686005402E0,8.660690002E0,9.847715124E0
4.989075875E0,1.080752563E-1,4.688101044E0,8.662336578E0,9.850180032E0
4.999073875E0,1.044827271E-1,4.687502289E0,8.660390625E0,9.848145009E0
5.009072875E0,1.098715210E-1,4.693489838E0,8.666078796E0,9.856056022E0
5.019070875E0,1.023870850E-1,4.689897308E0,8.662785645E0,9.851369194E0
5.029068875E0,9.864486694E-2,4.683161316E0,8.658594360E0,9.844439396E0
5.039067875E0,1.046324158E-1,4.693639526E0,8.663234711E0,9.853569688E0
5.049064875E0,9.954299927E-2,4.689747620E0,8.665929108E0,9.854033126E0
5.059063875E0,1.011895752E-1,4.677622833E0,8.655151520E0,9.838802901E0
5.069061875E0,1.056802368E-1,4.687202911E0,8.663384399E0,9.850648136E0
5.079060875E0,1.047821045E-1,4.694238281E0,8.665030975E0,9.855435766E0
5.089058875E0,1.031355286E-1,4.687202911E0,8.672365723E0,9.858520949E0
5.099057875E0,9.834548950E-2,4.693639526E0,8.668922882E0,9.858506366E0
5.109056875E0,1.014889526E-1,4.678371277E0,8.662486267E0,9.845614564E0
5.119055875E0,1.049317932E-1,4.687053223E0,8.662935333E0,9.850173967E0
5.129055875E0,1.028361511E-1,4.685706024E0,8.666228485E0,9.852407441E0
5.139054875E0,1.071771240E-1,4.690196686E0,8.644972687E0,9.835902838E0
5.149052875E0,1.028361511E-1,4.687352600E0,8.666078796E0,9.853058986E0
5.159051875E0,9.894424438E-2,4.691992950E0,8.672665100E0,9.861019610E0
5.169050875E0,1.014889526E-1,4.692891083E0,8.658744049E0,9.849232215E0
5.179048875E0,1.040336609E-1,4.690496063E0,8.664432220E0,9.853119406E0
5.189046875E0,9.954299927E-2,4.691094818E0,8.669371948E0,9.857702033E0
5.199045875E0,9.894424438E-2,4.690346375E0,8.667875061E0,9.856023394E0
5.209044875E0,1.007405090E-1,4.684508514E0,8.668773193E0,9.854054868E0
5.219043875E0,1.032852173E-1,4.681215363E0,8.670569458E0,9.854096602E0
5.229041875E0,1.068777466E-1,4.689148865E0,8.660839691E0,9.849349424E0
5.239040875E0,1.101708984E-1,4.692442017E0,8.667276306E0,9.856613428E0
5.249038875E0,1.032852173E-1,4.689747620E0,8.665779419E0,9.853939999E0
5.259037875E0,9.894424438E-2,4.681215363E0,8.660989380E0,9.845623610E0
5.269035875E0,1.035845947E-1,4.679568787E0,8.662037201E0,9.845810392E0
5.279032875E0,9.999206543E-2,4.688400421E0,8.670270081E0,9.857214626E0
5.289029875E0,1.056802368E-1,4.686304779E0,8.663683777E0,9.850484119E0
5.299026875E0,9.565109253E-2,4.681215363E0,8.657995605E0,9.842957600E0
5.309023875E0,9.969268799E-2,4.689298553E0,8.663983154E0,9.852109604E0
5.319020875E0,1.061293030E-1,4.688849487E0,8.659642181E0,9.848145798E0
5.329017875E0,1.049317932E-1,4.688999176E0,8.677754517E0,9.864134397E0
5.339013875E0,1.088237000E-1,4.685855713E0,8.663085022E0,9.849778092E0
5.349011875E0,1.038839722E-1,4.683610382E0,8.662935333E0,9.848525102E0
5.359008875E0,1.077758789E-1,4.689148865E0,8.662037201E0,9.850412234E0
5.369005875E0,1.001417542E-1,4.689148865E0,8.663983154E0,9.852042912E0
5.379003875E0,9.954299927E-2,4.682712250E0,8.666078796E0,9.850818470E0
5.389001875E0,1.046324158E-1,4.686005402E0,8.664132843E0,9.850725480E0
5.398999875E0,1.100212097E-1,4.688250732E0,8.667425995E0,9.854748752E0
5.408996875E0,1.089733887E-1,4.681365051E0,8.665929108E0,9.850146255E0
5.418994875E0,1.002914429E-1,4.682412872E0,8.663683777E0,9.848576814E0
5.428991875E0,9.654922485E-2,4.687352600E0,8.667276306E0,9.854048646E0
5.438989875E0,1.071771240E-1,4.685406647E0,8.653205566E0,9.840858141E0
5.448987875E0,1.004411316E-1,4.690046997E0,8.669371948E0,9.857212549E0
5.458984875E0,1.007405090E-1,4.689897308E0,8.671317902E0,9.858855895E0
5.468983875E0,1.065783691E-1,4.691094818E0,8.665629730E0,9.854484673E0
5.478982875E0,1.007405090E-1,4.689148865E0,8.675658875E0,9.862318319E0
5.488981875E0,1.017883301E-1,4.679568787E0,8.665629730E0,9.848952407E0
5.498980875E0,1.016386414E-1,4.677922211E0,8.669222260E0,9.851329921E0
5.508977875E0,1.061293030E-1,4.690645752E0,8.661139069E0,9.850317303E0
5.518975875E0,9.879455566E-2,4.680616608E0,8.662935333E0,9.847049344E0
5.528974875E0,1.065783691E-1,4.682712250E0,8.659941559E0,9.845493424E0
5.538972875E0,1.016386414E-1,4.694837036E0,8.665330353E0,9.855951265E0
5.548971875E0,1.113684082E-1,4.689298553E0,8.657546539E0,9.846574832E0
5.558969875E0,1.046324158E-1,4.683610382E0,8.660989380E0,9.846821375E0
5.568967875E0,1.013392639E-1,4.688250732E0,8.661288757E0,9.849258222E0
5.578965875E0,1.038839722E-1,4.687951355E0,8.668324127E0,9.855329673E0
5.588963875E0,1.046324158E-1,4.686753845E0,8.663833466E0,9.850818233E0
5.598962875E0,1.005908203E-1,4.686155090E0,8.662785645E0,9.849569695E0
5.608959875E0,1.058299255E-1,4.683161316E0,8.668024750E0,9.852809394E0
5.618957875E0,1.068777466E-1,4.679269409E0,8.663683777E0,9.847151956E0
5.628954875E0,1.023870850E-1,4.694537659E0,8.665030975E0,9.855553193E0
5.638951875E0,9.834548950E-2,4.688699799E0,8.654852142E0,9.843781958E0
5.648948875E0,1.031355286E-1,4.685556335E0,8.665480042E0,9.851681047E0
5.658945875E0,1.040336609E-1,4.694238281E0,8.669970703E0,9.859771196E0
5.668942875E0,1.013392639E-1,4.691394196E0,8.670719147E0,9.859047604E0
5.678938875E0,9.834548950E-2,4.686604156E0,8.659043427E0,9.846469592E0
5.688936875E0,1.019380188E-1,4.690645752E0,8.660839691E0,9.850009801E0
5.698933875E0,1.080752563E-1,4.682861938E0,8.658744049E0,9.844527653E0
5.708931875E0,1.040336609E-1,4.684059448E0,8.663983154E0,9.849661924E0
5.718928875E0,1.044827271E-1,4.689897308E0,8.663983154E0,9.852444240E0
5.728926875E0,1.047821045E-1,4.683311005E0,8.658294983E0,9.844310706E0
5.738923875E0,1.053808594E-1,4.701722717E0,8.658444672E0,9.853221086E0
5.748921875E0,1.031355286E-1,4.687651978E0,8.665480042E0,9.852677928E0
5.758919875E0,9.729766846E-2,4.683161316E0,8.664581909E0,9.849692706E0
5.768916875E0,1.058299255E-1,4.691094818E0,8.665030975E0,9.853950090E0
5.778914875E0,1.056802368E-1,4.693340149E0,8.653954010E0,9.845279583E0
5.788911625E0,9.894424438E-2,4.681365051E0,8.660839691E0,9.845563105E0
5.798908625E0,1.053808594E-1,4.687502289E0,8.666228485E0,9.853288740E0
5.808905625E0,1.040336609E-1,4.677772522E0,8.662186890E0,9.845093219E0
5.818902625E0,1.128652954E-1,4.689148865E0,8.668174438E0,9.855866464E0
5.828900625E0,1.028361511E-1,4.682412872E0,8.652457123E0,9.838728568E0
5.838898625E0,1.035845947E-1,4.677622833E0,8.665779419E0,9.848178414E0
5.848896625E0,1.161584473E-1,4.687053223E0,8.654253387E0,9.842665411E0
5.858894625E0,1.085243225E-1,4.689897308E0,8.661737823E0,9.850513510E0
5.868892625E0,1.095721436E-1,4.684957581E0,8.669072571E0,9.854625961E0
5.878890625E0,1.065783691E-1,4.684059448E0,8.669371948E0,9.854429554E0
5.888888625E0,1.019380188E-1,4.687651978E0,8.665779419E0,9.852928771E0
5.898885625E0,1.088237000E-1,4.685556335E0,8.662635956E0,9.849240705E0
5.908882625E0,1.077758789E-1,4.683909760E0,8.666677551E0,9.852001119E0
5.918880625E0,1.085243225E-1,4.698429565E0,8.659941559E0,9.852999833E0
5.928878625E0,1.049317932E-1,4.686155090E0,8.662486267E0,9.849351681E0
5.938876625E0,1.026864624E-1,4.681365051E0,8.655899963E0,9.841256395E0
5.948873625E0,9.864486694E-2,4.683011627E0,8.651708679E0,9.838312446E0
5.958871625E0,9.310638428E-2,4.682562561E0,8.660839691E0,9.846075619E0
5.968869625E0,1.056802368E-1,4.679269409E0,8.673263855E0,9.855568802E0
5.978867625E0,1.029858398E-1,4.688550110E0,8.673114166E0,9.859818333E0
5.988865625E0,1.041833496E-1,4.687801666E0,8.668024750E0,9.854998310E0
5.998862625E0,1.059796143E-1,4.686903534E0,8.655899963E0,9.843927092E0
6.008859625E0,9.834548950E-2,4.689148865E0,8.666228485E0,9.853999445E0
6.018856625E0,1.044827271E-1,4.680466919E0,8.661588135E0,9.845851727E0
6.028853625E0,9.984237671E-2,4.678820343E0,8.665180664E0,9.848181773E0
6.038851625E0,1.151106262E-1,4.694238281E0,8.669222260E0,9.859236181E0
6.048849625E0,1.061293030E-1,4.685706024E0,8.661737823E0,9.848492600E0
6.058846625E0,1.062789917E-1,4.693190460E0,8.655151520E0,9.846267300E0
6.068843625E0,1.107696533E-1,4.685855713E0,8.663983154E0,9.850589717E0
6.078841625E0,1.118174744E-1,4.682562561E0,8.667875061E0,9.852459254E0
6.088838625E0,1.023870850E-1,4.676575012E0,8.647517395E0,9.831601805E0
6.098835625E0,1.028361511E-1,4.686903534E0,8.661438446E0,9.848764185E0
6.108832625E0,1.046324158E-1,4.695435791E0,8.655899963E0,9.847977934E0
6.118830625E0,1.103205872E-1,4.688550110E0,8.668324127E0,9.855684448E0
6.128827625E0,9.610015869E-2,4.693489838E0,8.666827240E0,9.856570220E0
6.138826625E0,9.984237671E-2,4.683161316E0,8.648265839E0,9.835368342E0
6.148824625E0,1.062789917E-1,4.684807892E0,8.668174438E0,9.853728650E0
6.158822625E0,1.014889526E-1,4.688550110E0,8.666976929E0,9.854404661E0
6.168819625E0,1.025367737E-1,4.693040771E0,8.671766968E0,9.860765073E0
6.178817625E0,1.076261902E-1,4.681664429E0,8.672964478E0,9.856463770E0
6.188813625E0,1.016386414E-1,4.685107269E0,8.663683777E0,9.849871934E0
6.198811625E0,1.037342834E-1,4.690046997E0,8.659791870E0,9.848822106E0
6.208809625E0,1.097218323E-1,4.682412872E0,8.667425995E0,9.851969476E0
6.218807625E0,1.026864624E-1,4.687352600E0,8.656798096E0,9.844895742E0
6.228804625E0,1.028361511E-1,4.692142639E0,8.659642181E0,9.849679209E0
6.238802625E0,1.058299255E-1,4.685855713E0,8.666527863E0,9.852773667E0
6.248799625E0,9.654922485E-2,4.686304779E0,8.662635956E0,9.849468815E0
6.258796625E0,1.046324158E-1,4.682263184E0,8.663833466E0,9.848682490E0
6.268794625E0,1.004411316E-1,4.695286102E0,8.663085022E0,9.854178916E0
6.278792625E0,1.035845947E-1,4.690645752E0,8.668024750E0,9.856345185E0
6.288789625E0,1.098715210E-1,4.681514740E0,8.667126617E0,9.851280923E0
6.298786625E0,1.011895752E-1,4.689897308E0,8.661737823E0,9.850435433E0
